    @RELATION Mylyn-3.1-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,1,1,7,6,5,4,6,11,0.25,0.122449,6,3,1,3,0.0869565,6,1,1,3,3,1,43,59,3,2,3,2,5,2,3,1,8,22,2,4,1,63,83,3,8,3,2,8,2,6,1,35,29,2,19,4,false
    0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6,3,3,1,0,0.0588235,4,1,1,0,0,1,2,10,1,0,0,0,0,0,0,0,5,0,0,2,0,64,74,2,0,1,0,7,1,0,0,43,19,1,14,0,false
    0,0,0,0,0,0,0,0,1,4,4,5,1,0,0,1,2,0.5,0.125,3,3,1,1,0.125,3,0,0,0,0,0,21,23,0,0,0,0,1,0,1,0,1,13,0,1,0,21,23,0,0,0,0,1,0,1,0,1,13,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0.0454545,1,0,0,2,0.0454545,1,0,0,0,0,0,21,36,13,0,13,0,1,12,1,0,1,1,12,1,0,21,36,13,0,13,0,1,12,1,0,1,1,12,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,5,3,0,0,5,6,0.5,0.148148,4,3,1,1,0.148148,4,0,0,0,0,0,23,25,0,0,0,0,1,0,1,0,1,14,0,1,0,23,25,0,0,0,0,1,0,1,0,1,14,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,4,2,0,0,4,5,0.5,0.136364,3,3,1,1,0.136364,3,0,0,0,0,0,19,21,0,0,0,0,1,0,1,0,1,12,0,1,0,19,21,0,0,0,0,1,0,1,0,1,12,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0.5,0.333333,3,3,1,1,0.333333,3,0,0,0,0,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,6,8,0,0,0,0,1,0,1,0,1,2,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,2,6,0,0,1,2,1,0.272727,3,3,1,0,0.272727,3,1,1,0,0,1,8,10,0,0,0,0,1,0,0,0,4,2,0,1,0,8,10,0,0,0,0,1,0,0,0,4,2,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,4,2,0,0,2,3,0.5,0.176471,3,3,1,1,0.176471,3,0,0,0,0,0,14,16,0,0,0,0,1,0,1,0,1,7,0,1,0,14,16,0,0,0,0,1,0,1,0,1,7,0,1,0,false
    0,0,0,0,0,0,0,0,1,5,5,9,5,0,0,3,5,0.5,0.0952381,4,3,1,1,0.0952381,4,0,0,0,0,0,38,41,0,0,0,0,2,0,1,0,2,20,0,1,0,38,41,0,0,0,0,2,0,1,0,2,20,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,1,2,1,0.272727,3,3,1,0,0.272727,3,1,1,0,0,1,8,10,0,0,0,0,1,0,0,0,4,2,0,1,0,8,10,0,0,0,0,1,0,0,0,4,2,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,3,2,0,0,1,2,0.5,0.2,3,3,1,1,0.2,3,0,0,0,0,0,12,14,0,0,0,0,1,0,1,0,1,6,0,1,0,12,14,0,0,0,0,1,0,1,0,1,6,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,22,13,8,7,12,23,0.142857,0.0451613,7,4,1,6,0.0368664,8,0,0,0,0,0,148,184,10,5,10,5,11,0,6,0,11,89,0,6,0,209,263,10,6,10,6,20,0,15,0,20,118,0,15,0,false
    0,0,0,0,0,0,0,0,1,3,3,4,1,0,0,1,2,0.5,0.166667,3,3,1,1,0.166667,3,0,0,0,0,0,15,17,0,0,0,0,1,0,1,0,1,8,0,1,0,15,17,0,0,0,0,1,0,1,0,1,8,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,3,3,0,0,4,5,1,0.157895,3,3,1,0,0.157895,3,1,1,0,0,1,16,18,0,0,0,0,1,0,0,0,4,8,0,1,0,16,18,0,0,0,0,1,0,0,0,4,8,0,1,0,false
    0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,4,5,0.5,0.333333,5,5,1,1,0.333333,5,0,0,0,0,0,10,12,0,1,0,1,1,0,1,0,1,5,0,1,0,10,12,0,1,0,1,1,0,1,0,1,5,0,1,0,false
    0,0,0,0,0,0,0,0,1,4,4,14,1,3,2,1,8,0.142857,0.0877193,5,4,1,6,0.0877193,5,0,0,0,0,0,52,64,3,1,3,1,7,1,6,1,7,25,1,6,1,52,64,3,1,3,1,7,1,6,1,7,25,1,6,1,false
    0.0715789,1,2,2,0.0557103,0.081448,20,18,1,4,4,41,0,7,12,0,20,1,0.320946,95,87,4,0,0.300633,95,0,0,1,1,0,201,339,17,7,17,7,20,0,3,1,20,111,0,3,1,221,359,17,7,17,7,25,0,8,1,25,116,0,8,1,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,0,1,0,0.0163934,1,0,0,2,0.0163934,1,0,0,0,0,0,60,114,52,0,52,0,1,51,1,0,1,1,51,1,0,60,114,52,0,52,0,1,51,1,0,1,1,51,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,15,3,6,5,10,17,0.5,0.0608696,7,6,1,1,0.0466321,9,0,0,1,1,0,108,134,7,0,7,0,7,0,1,0,7,75,0,1,0,184,212,7,0,7,0,12,0,6,0,12,123,0,6,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,4,1,1,3,5,0.5,0.166667,3,3,1,1,0.166667,3,1,1,0,0,1,15,18,7,0,0,0,2,0,1,0,9,8,0,2,0,15,18,7,0,0,0,2,0,1,0,9,8,0,2,0,false
    0.142997,1,4,2,0.111111,0.137255,28,28,2,2,2,29,6,5,4,7,25,0.0769231,0.0416667,8,4,1,12,0.0377358,8,0,0,0,0,0,184,232,11,5,11,5,18,1,12,5,18,100,1,12,5,204,252,11,5,11,5,22,1,16,5,22,108,1,16,5,false
    0.517201,13,49,47,0.416185,0.433735,216,180,2,4,4,37,14,4,4,14,32,0.2,0.102564,44,4,1,4,0.107527,50,0,0,0,0,0,385,477,5,0,5,0,18,0,4,1,18,311,0,4,1,415,519,5,0,5,0,28,0,14,1,28,318,0,14,1,false
    0,0,0,0,0,0,0,0,2,2,2,11,3,2,2,3,8,0.5,0.111111,6,5,2,2,0.09375,6,0,0,0,0,0,48,64,3,0,3,0,5,0,3,0,5,24,0,3,0,58,77,3,0,3,0,7,0,4,0,7,27,0,4,0,false
    0,0,0,0,0,0,0,0,1,5,5,26,2,4,2,1,11,0.428571,0.173469,17,12,3,4,0.139344,17,0,0,2,2,0,81,109,4,2,4,2,10,0,6,1,10,44,0,6,1,105,135,4,2,4,2,12,0,8,1,12,56,0,8,1,false
    0,0,0,0,0,0,0,0,1,1,1,5,7,5,1,8,12,0.25,0.125,4,3,1,3,0.125,4,0,0,3,3,0,28,34,2,1,2,1,4,0,3,0,4,15,0,3,0,28,34,2,1,2,1,4,0,3,0,4,15,0,3,0,false
    0,0,0,0,0,0,0,0,1,3,2,14,1,2,8,0,5,0.166667,0.386667,29,24,1,5,0.386667,29,0,0,0,0,0,46,62,2,1,2,1,5,1,5,0,5,26,1,5,0,46,62,2,1,2,1,5,1,5,0,5,26,1,5,0,false
    0,0,0,0,0,0,0,0,5,7,6,34,10,1,1,16,30,0.0666667,0.145695,22,4,1,14,0.145695,22,0,0,0,0,0,129,159,5,8,5,8,14,0,14,0,14,60,0,14,0,129,159,5,8,5,8,14,0,14,0,14,60,0,14,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,4,2,2,9,15,0.142857,0.0930233,4,3,1,6,0.0816327,4,1,1,0,0,1,39,48,9,9,2,2,6,0,6,1,28,16,0,23,5,45,54,9,9,2,2,7,0,7,1,29,18,0,24,5,false
    0.269755,2,5,2,0.29927,0.300971,41,31,1,1,1,7,4,4,3,1,7,0.2,0.133333,6,4,1,4,0.119658,14,0,0,0,0,0,39,55,4,1,4,1,6,0,4,1,6,17,0,4,1,103,137,7,3,7,3,14,0,11,1,14,44,0,11,1,true
    0,0,0,0,0,0,0,0,3,0,0,9,2,2,1,4,13,0.125,0.0897436,7,4,1,7,0.0864198,7,0,0,0,0,0,71,93,5,0,5,0,9,1,7,1,9,38,1,7,1,74,96,5,0,5,0,10,1,8,1,10,39,1,8,1,false
    0,0,0,0,0,0,0,0,1,0,0,11,5,2,3,6,17,0.0833333,0.0952381,4,3,1,11,0.0952381,4,0,0,0,0,0,38,52,1,7,1,7,11,0,11,2,11,12,0,11,2,38,52,1,7,1,7,11,0,11,2,11,12,0,11,2,false
    0,0,0,0,0,0,0,0,1,3,3,22,4,3,11,4,8,1,0.23913,22,16,3,0,0.181818,22,0,0,1,1,0,70,104,2,0,2,0,4,2,2,0,4,44,2,2,0,99,144,8,3,8,3,9,5,7,0,9,54,5,7,0,false
    0,0,0,0,0,0,0,0,1,2,2,14,11,4,4,20,28,0.142857,0.0574713,5,4,1,6,0.0446429,5,1,1,0,0,1,82,96,9,10,2,3,8,0,6,2,30,48,0,23,6,107,122,9,10,2,3,10,0,8,2,32,61,0,25,6,true
    0,0,0,0,0,0,0,0,1,3,3,15,3,2,4,6,10,0.75,0.177419,11,10,3,1,0.126437,11,0,0,0,0,0,51,73,5,0,5,0,4,1,3,0,4,25,1,3,0,76,106,8,0,8,0,7,1,6,0,7,35,1,6,0,false
    0.127839,1,8,1,0.0495868,0.0656934,18,18,12,7,4,82,10,32,43,12,38,0.5,0.172308,56,41,9,9,0.169697,56,0,0,0,0,0,269,356,7,6,7,6,26,4,17,4,26,147,4,17,4,274,363,7,6,7,6,27,4,18,4,27,149,4,18,4,true
    0,0,0,0,0,0,0,0,1,4,2,31,0,3,3,0,12,0.777778,0.340314,65,59,7,2,0.340314,65,0,0,0,0,0,126,208,8,1,8,1,12,0,8,1,12,75,0,8,1,126,208,8,1,8,1,12,0,8,1,12,75,0,8,1,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.454545,5,5,1,0,0.454545,5,1,1,0,0,1,6,8,4,2,0,0,1,0,0,0,10,1,0,6,1,6,8,4,2,0,0,1,0,0,0,10,1,0,6,1,false
    0,0,0,0,0,0,0,0,1,1,1,6,8,2,2,11,15,0.2,0.105263,4,3,1,4,0.0952381,4,1,1,0,0,1,34,44,7,8,0,1,4,0,4,1,26,19,0,21,5,38,48,7,8,0,1,5,0,5,1,27,21,0,22,5,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,42,0,0,1,0,0.00729927,1,0,0,2,0.00729927,1,0,0,0,0,0,136,266,128,0,128,0,1,127,1,0,1,1,127,1,0,136,266,128,0,128,0,1,127,1,0,1,1,127,1,0,true
    0,0,0,0,0,0,0,0,1,3,3,12,8,2,2,11,17,0.166667,0.0535714,3,3,1,5,0.0441176,3,1,1,0,0,1,53,66,9,9,2,2,6,0,5,1,28,30,0,22,5,65,78,9,9,2,2,7,0,6,1,29,40,0,23,5,false
    0,0,0,0,0,0,0,0,0,1,1,5,7,1,1,10,13,0.25,0.173913,4,3,1,3,0.173913,4,2,2,0,0,1,19,23,8,10,0,1,3,0,3,1,30,8,0,24,6,19,23,8,10,0,1,3,0,3,1,30,8,0,24,6,false
    0,0,0,0,0,0,0,0,2,0,0,5,6,0,0,2,7,0,0,0,0,0,6,0,0,1,1,0,0,1,22,28,5,6,0,3,5,0,5,0,9,5,4,9,1,22,28,5,6,0,3,5,0,5,0,9,5,4,9,1,false
    0.175844,2,5,2,0.183036,0.202614,41,31,3,1,1,7,9,3,2,6,12,0.333333,0.329787,31,21,1,2,0.215385,42,1,1,0,0,1,63,108,11,7,4,0,6,0,2,1,28,36,0,19,5,153,224,19,9,12,2,14,0,9,1,36,63,0,26,5,true
    0,0,0,0,0,0,0,0,2,6,6,24,14,4,5,17,27,0.1,0.236364,26,5,1,9,0.16309,38,0,0,0,0,0,84,128,5,6,5,6,10,0,9,1,10,49,0,9,1,195,270,11,8,11,8,23,1,16,1,23,105,1,16,1,false
    0,0,0,0,0,0,0,0,1,1,1,12,1,0,0,0,8,0.125,0.113208,6,5,1,7,0.113208,6,0,0,0,0,0,47,58,2,2,2,2,8,0,7,3,8,17,0,7,3,47,58,2,2,2,2,8,0,7,3,8,17,0,7,3,true
    0,0,0,0,0,0,0,0,0,3,3,28,8,5,6,4,18,0.0833333,0.0564516,7,5,1,11,0.130682,23,0,0,0,0,0,117,141,6,12,6,12,14,0,11,1,14,58,0,11,1,153,179,10,13,10,13,16,4,13,1,16,83,4,13,1,false
    0.0692612,2,4,2,0.0501089,0.0633609,23,23,1,3,3,75,22,16,18,26,61,0.0434783,0.0810811,27,14,1,22,0.0716113,28,1,1,1,1,1,306,397,23,17,16,10,35,0,22,5,57,167,0,39,9,363,459,23,17,16,10,46,0,32,5,68,190,0,49,9,true
    0.104308,1,4,1,0.102564,0.118812,12,12,1,5,4,21,5,3,3,10,18,0.142857,0.0625,6,3,1,6,0.0560748,6,1,1,0,0,1,90,106,11,9,4,2,8,0,6,1,30,51,0,23,5,101,117,11,9,4,2,9,0,7,1,31,57,0,24,5,true
    0,0,0,0,0,0,0,0,6,3,3,20,6,1,1,3,10,0.125,0.115942,8,5,1,7,0.115942,8,0,0,0,0,0,61,73,1,0,1,0,7,0,7,0,7,28,0,7,0,61,73,1,0,1,0,7,0,7,0,7,28,0,7,0,false
    0,0,0,0,0,0,0,0,1,0,0,7,2,1,1,3,10,0.125,0.172414,5,4,1,7,0.172414,5,0,0,0,0,0,24,33,1,5,1,5,7,0,7,0,7,7,0,7,0,24,33,1,5,1,5,7,0,7,0,7,7,0,7,0,false
    0.303704,1,5,1,0.164706,0.21875,14,14,2,5,2,15,9,2,2,11,18,0.142857,0.247059,21,4,1,6,0.247059,21,0,0,0,0,0,64,85,9,4,9,4,7,0,6,0,7,30,0,6,0,64,85,9,4,9,4,7,0,6,0,7,30,0,6,0,false
    0.135778,2,5,2,0.132075,0.149123,35,34,5,6,6,39,27,6,8,26,44,0.0588235,0.0391061,7,5,1,16,0.0338983,8,0,0,0,0,0,172,203,7,3,7,3,18,0,16,2,18,90,0,16,2,228,265,9,7,7,5,26,0,24,2,39,117,2,37,2,false
    0,0,0,0,0,0,0,0,1,4,3,38,22,6,5,36,47,0.333333,0.15,33,23,2,4,0.120438,33,1,1,0,0,1,187,254,17,9,11,2,11,0,5,2,30,115,0,16,8,241,321,18,9,12,2,25,0,18,2,44,133,0,29,8,true
    0.194175,2,5,3,0.183784,0.216561,34,34,1,2,2,14,11,2,2,19,26,0.25,0.0793651,10,5,1,3,0.0598802,10,1,1,0,0,1,116,144,13,7,7,0,7,0,3,0,26,70,0,14,6,157,185,13,7,7,0,13,0,9,0,32,91,0,20,6,true
    0.0515695,1,3,1,0.0614035,0.079096,14,14,1,4,4,25,15,2,2,25,31,0.333333,0.0291971,4,3,1,2,0.132353,27,1,1,0,0,1,133,160,14,7,8,0,6,0,2,0,25,82,0,13,6,177,228,16,9,8,0,12,0,8,0,41,102,0,23,7,true
    0,0,0,0,0,0,0,0,1,5,5,33,18,7,4,28,40,0.166667,0.0851064,16,7,1,5,0.133333,80,1,1,0,0,1,172,222,19,9,13,2,12,0,5,1,31,102,0,16,7,520,685,34,15,24,8,45,0,29,4,74,299,2,48,10,true
    0,0,0,0,0,0,0,0,2,2,2,25,14,2,2,26,35,0.2,0.0431034,5,3,1,4,0.0393701,5,2,2,0,0,1,111,128,13,15,0,2,9,0,4,0,41,64,0,23,9,122,141,15,16,0,3,12,0,6,0,47,68,0,28,9,false
    0,0,0,0,0,0,0,0,1,4,3,10,4,1,1,3,6,0.5,0.216667,13,3,1,1,0.216667,13,0,0,0,0,0,47,58,6,0,6,0,3,3,1,0,3,22,3,1,0,47,58,6,0,6,0,3,3,1,0,3,22,3,1,0,true
    0,0,0,0,0,0,0,0,5,2,2,15,5,1,0,10,17,0.25,0.151163,13,8,2,6,0.142857,13,1,1,0,0,1,73,96,11,5,5,0,7,0,7,0,19,37,0,14,1,78,101,11,5,5,0,8,0,8,0,20,39,0,15,1,true
    0,0,0,0,0,0,0,0,1,1,1,20,6,4,7,7,17,0.5,0.333333,36,33,5,5,0.262774,36,0,0,0,0,0,72,118,4,6,4,6,10,1,9,1,10,35,1,9,1,101,155,7,9,7,9,15,1,13,1,15,47,1,13,1,false
    0,0,0,0,0,0,0,0,1,2,2,5,9,1,1,10,12,0.333333,0.243243,9,3,1,2,0.243243,9,0,0,0,0,0,28,32,2,0,2,0,2,2,2,0,2,11,2,2,0,28,32,2,0,2,0,2,2,2,0,2,11,2,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,7,2,1,10,12,0.333333,0.2,3,3,1,2,0.2,3,2,2,1,1,1,12,15,13,13,0,0,2,0,2,0,34,5,0,21,9,12,15,13,13,0,0,2,0,2,0,34,5,0,21,9,false
    0.243011,1,4,1,0.12,0.141026,12,11,1,2,2,21,7,1,0,15,20,0.2,0.075,6,4,1,4,0.0714286,6,1,1,0,0,1,74,96,9,7,3,0,5,0,4,0,24,45,0,15,6,78,100,9,7,3,0,6,0,5,0,25,47,0,16,6,true
    0,0,0,0,0,0,0,0,1,3,3,30,10,6,7,17,33,0.142857,0.0857143,12,9,2,12,0.0857143,12,0,0,0,0,0,128,157,8,5,8,5,16,3,13,1,16,66,3,13,1,128,157,8,5,8,5,16,3,13,1,16,66,3,13,1,false
    0,0,0,0,0,0,0,0,1,1,1,5,4,2,1,1,4,0.25,0.147059,5,5,1,3,0.0642202,7,0,0,0,0,0,29,38,3,0,3,0,3,0,3,1,3,13,0,3,1,102,125,4,6,4,6,13,0,13,1,13,45,0,13,1,false
    0,0,0,0,0,0,0,0,1,1,1,4,7,1,1,15,18,0.333333,0.0857143,3,3,1,2,0.0857143,3,1,1,0,0,1,32,40,7,7,1,0,3,0,2,0,22,20,0,13,6,32,40,7,7,1,0,3,0,2,0,22,20,0,13,6,true
    0.0664675,1,3,1,0.037415,0.0462185,11,11,1,2,2,29,19,9,1,40,51,0.2,0.0340909,6,3,1,4,0.0325203,8,1,1,0,0,1,170,218,14,7,8,0,11,0,4,0,30,109,0,15,6,238,294,14,7,8,0,23,0,16,0,45,133,0,30,6,true
    0.249038,2,10,3,0.182143,0.227907,51,49,1,2,2,36,15,9,11,26,39,0.111111,0.160221,29,4,1,8,0.133065,33,1,1,2,3,1,152,202,13,13,7,6,13,0,8,3,32,90,0,19,9,215,280,17,13,11,6,17,0,12,3,36,123,0,23,9,true
    0,0,0,0,0,0,0,0,1,5,5,25,14,1,1,30,40,0.2,0.206107,27,4,1,4,0.206107,27,1,1,0,0,1,104,156,9,7,3,0,10,0,4,1,29,63,0,15,7,104,156,9,7,3,0,10,0,4,1,29,63,0,15,7,true
    0,0,0,0,0,0,0,0,1,3,3,7,4,4,0,3,5,1,0.16129,5,5,1,0,0.138889,5,1,1,1,1,1,26,29,0,3,0,1,2,0,0,0,7,13,0,2,0,31,37,0,3,0,1,4,0,2,0,9,14,0,4,0,false
    0,0,0,0,0,0,0,0,2,2,2,5,6,1,0,7,9,0.5,0.222222,6,5,1,1,0.222222,6,1,1,0,0,1,21,27,5,2,1,0,2,0,1,0,11,10,0,7,1,21,27,5,2,1,0,2,0,1,0,11,10,0,7,1,false
    0,0,0,0,0,0,0,0,1,0,0,1,2,7,0,0,1,0,0,0,0,0,2,0,0,1,1,6,6,1,4,6,0,0,0,0,1,0,1,0,1,0,0,1,0,4,6,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0.07528,5,11,6,0.0876168,0.0870827,75,60,5,4,4,98,42,23,19,72,100,0.375,0.085,51,17,6,10,0.0714286,53,1,1,0,0,1,549,698,23,4,23,4,28,0,15,4,31,356,0,17,4,689,856,25,6,23,4,55,0,41,4,66,407,0,50,4,true
    0,0,0,0,0,0,0,0,2,3,3,23,3,3,0,4,9,0.5,0.103093,10,3,1,1,0.103093,10,1,1,1,1,1,87,97,1,2,1,0,5,0,1,0,10,52,0,3,0,87,97,1,2,1,0,5,0,1,0,10,52,0,3,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,1,4,3,1,3,0.333333,0.25,3,3,1,2,0.25,3,0,0,0,0,0,9,12,0,0,0,0,2,0,2,0,2,2,0,2,0,9,12,0,0,0,0,2,0,2,0,2,2,0,2,0,false
    0,0,0,0,0,0,0,0,1,4,3,33,1,2,0,1,3,0.5,0.119048,15,6,1,1,0.119048,15,0,0,0,0,0,111,137,0,0,0,0,2,0,1,0,2,78,0,1,0,111,137,0,0,0,0,2,0,1,0,2,78,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,8,3,3,10,15,0.2,0.0810811,3,3,1,4,0.0731707,3,1,1,1,1,1,34,41,8,9,1,2,5,0,4,1,27,17,0,21,5,38,45,8,9,1,2,6,0,5,1,28,19,0,22,5,false
    0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,10,0,0,0,0,1,0,1,0,1,2,0,1,0,7,10,0,0,0,0,1,0,1,0,1,2,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0.0588235,1,0,0,2,0.0588235,1,0,0,0,0,0,16,26,8,0,8,0,1,7,1,0,1,1,7,1,0,16,26,8,0,8,0,1,7,1,0,1,1,7,1,0,false
    0.195467,3,18,3,0.201923,0.238636,21,21,1,2,2,24,3,1,2,5,16,0.0833333,0.032967,3,3,1,11,0.032967,3,0,0,0,0,0,88,104,5,7,5,7,11,0,11,0,11,44,0,11,0,88,104,5,7,5,7,11,0,11,0,11,44,0,11,0,false
    0,0,0,0,0,0,0,0,1,4,3,30,8,2,3,17,25,0.333333,0.124031,16,4,2,4,0.124031,16,0,0,0,0,0,113,135,7,2,7,2,8,0,5,0,8,67,0,5,0,113,135,7,2,7,2,8,0,5,0,8,67,0,5,0,false
    0.0964467,1,4,1,0.0621118,0.0775194,10,10,4,7,5,33,3,3,4,4,12,0.375,0.213415,35,19,3,5,0.213415,35,0,0,0,0,0,129,161,2,0,2,0,8,0,7,0,8,88,0,7,0,129,161,2,0,2,0,8,0,7,0,8,88,0,7,0,true
    0.368534,7,46,7,0.3,0.351562,45,45,2,2,2,38,5,5,4,3,19,0.0625,0.0384615,5,4,1,15,0.037594,5,1,1,2,2,1,125,147,5,9,5,8,16,0,15,2,17,58,0,16,2,128,150,5,9,5,8,17,0,16,2,18,59,0,17,2,false
    0,0,0,0,0,0,0,0,2,4,4,12,6,1,2,7,12,0.25,0.0759494,6,4,1,3,0.0535714,6,1,1,0,0,1,73,87,23,5,3,1,5,0,3,1,28,42,0,13,3,106,121,23,5,3,1,8,0,6,1,31,61,0,16,3,true
    0.742857,2,8,2,0.538462,0.608696,14,14,1,2,1,7,3,0,0,3,6,0.25,0.148148,4,3,1,3,0.148148,4,2,2,0,0,1,23,26,5,10,0,1,3,0,3,0,20,10,0,19,2,23,26,5,10,0,1,3,0,3,0,20,10,0,19,2,false
    0.712329,2,8,2,0.538462,0.608696,14,14,1,2,1,7,4,3,2,3,6,0.25,0.178571,5,4,1,3,0.178571,5,2,2,0,0,1,23,26,5,10,0,1,3,0,3,0,20,10,0,19,2,23,26,5,10,0,1,3,0,3,0,20,10,0,19,2,false
    0,0,0,0,0,0,0,0,2,3,3,16,17,2,2,17,23,0.142857,0.0833333,6,3,1,6,0.0833333,6,1,2,0,0,2,66,77,3,3,3,3,6,0,6,0,6,35,0,6,0,66,77,3,3,3,3,6,0,6,0,6,35,0,6,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0.025,1,0,0,2,0.025,1,0,0,0,0,0,39,72,31,0,31,0,1,30,1,0,1,1,30,1,0,39,72,31,0,31,0,1,30,1,0,1,1,30,1,0,false
    0.106641,4,5,5,0.0636492,0.0860215,45,32,2,4,4,36,11,6,5,10,28,0.25,0.42807,244,76,2,6,0.400966,249,0,0,0,0,0,326,646,17,2,17,2,18,1,7,0,18,208,1,7,0,372,707,17,2,17,2,28,1,17,0,28,228,1,17,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0909091,1,0,0,2,0.0909091,1,0,0,0,0,0,10,14,2,0,2,0,1,1,1,0,1,1,1,1,0,10,14,2,0,2,0,1,1,1,0,1,1,1,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,12,5,0,0,4,7,0.25,0.177419,11,5,1,3,0.177419,11,1,1,0,0,1,51,60,7,4,3,1,3,0,3,1,9,28,0,9,3,51,60,7,4,3,1,3,0,3,1,9,28,0,9,3,false
    0,0,0,0,0,0,0,0,1,1,1,11,6,2,1,6,12,0.333333,0.101124,9,6,1,2,0.0884956,10,0,0,0,0,0,80,107,4,1,4,1,6,0,2,0,6,50,0,2,0,103,134,4,2,4,2,11,0,7,0,11,60,0,7,0,false
    0,0,0,0,0,0,0,0,1,4,4,7,13,1,1,9,11,1,0.345455,19,18,3,0,0.345455,19,0,0,0,0,0,36,52,1,0,1,0,2,0,2,0,2,19,0,2,0,36,52,1,0,1,0,2,0,2,0,2,19,0,2,0,false
