    @RELATION lucene-2.4-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,0,0,0,8,1,1,2,0,8,0.333333,0.390625,25,25,3,6,0.390625,25,1,1,0,0,1,39,54,4,4,4,4,8,0,8,4,8,8,0,8,4,39,54,4,4,4,4,8,0,8,4,8,8,0,8,4,false
    0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,2,0.666667,0.540541,20,20,2,1,0.540541,20,0,0,0,0,0,17,21,6,0,6,0,2,6,2,0,2,9,6,2,0,17,21,6,0,6,0,2,6,2,0,2,9,6,2,0,false
    0,0,0,0,0,0,0,0,1,4,4,10,2,2,2,1,4,0.75,0.377358,20,20,3,1,0.377358,20,0,0,0,0,0,33,52,5,2,5,2,3,5,3,0,3,23,5,3,0,33,52,5,2,5,2,3,5,3,0,3,23,5,3,0,false
    0,0,0,0,0,0,0,0,1,1,1,13,0,3,5,0,11,0.727273,0.409091,36,35,8,3,0.409091,36,0,0,0,0,0,52,79,6,2,6,2,11,5,10,0,11,26,5,10,0,52,79,6,2,6,2,11,5,10,0,11,26,5,10,0,false
    0,0,0,0,0,0,0,0,1,6,6,18,0,0,0,0,5,0.25,0.102362,13,8,1,3,0.0984849,13,0,0,0,0,0,114,140,6,0,6,0,5,0,3,0,5,57,0,3,0,119,145,6,0,6,0,6,0,4,0,6,58,0,4,0,false
    0,0,0,0,0,0,0,0,1,4,2,22,6,0,0,5,11,0.166667,0.0384615,4,3,1,5,0.0384615,4,0,0,0,0,0,100,120,4,0,4,0,6,1,5,0,6,72,1,5,0,100,120,4,0,4,0,6,1,5,0,6,72,1,5,0,false
    0,0,0,0,0,0,0,0,1,1,1,4,4,0,0,6,8,1,0.30303,10,3,2,0,0.30303,10,0,0,0,0,0,23,37,0,0,0,0,2,0,1,0,2,13,0,1,0,23,37,0,0,0,0,2,0,1,0,2,13,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,6,3,3,5,7,1,0.648649,24,13,2,0,0.648649,24,0,0,0,0,0,13,42,0,0,0,0,2,0,1,0,2,5,0,1,0,13,42,0,0,0,0,2,0,1,0,2,5,0,1,0,false
    0,0,0,0,0,0,0,0,2,0,0,4,7,1,2,9,13,0.25,0.431373,22,1,1,3,0.431373,22,0,0,0,0,0,29,60,1,0,1,0,4,0,3,0,4,13,0,3,0,29,60,1,0,1,0,4,0,3,0,4,13,0,3,0,false
    0,0,0,0,0,0,0,0,1,4,4,13,4,0,0,6,9,1,0.0983607,6,2,2,0,0.0983607,6,0,0,0,0,0,55,70,1,0,1,0,3,0,1,0,3,34,0,1,0,55,70,1,0,1,0,3,0,1,0,3,34,0,1,0,false
    0,0,0,0,0,0,0,0,1,5,4,29,8,0,0,20,24,1,0.255474,35,7,2,0,0.255474,35,0,0,0,0,0,102,130,4,0,4,0,4,0,1,0,4,69,0,1,0,102,130,4,0,4,0,4,0,1,0,4,69,0,1,0,false
    0,0,0,0,0,0,0,0,1,10,5,47,13,0,0,15,19,1,0.116751,23,19,4,0,0.134259,29,0,0,0,0,0,174,231,0,0,0,0,4,0,3,0,4,137,0,3,0,187,249,7,13,1,0,7,0,6,0,87,141,0,74,3,false
    0,0,0,0,0,0,0,0,1,3,2,13,0,2,2,0,3,0,0.0130719,4,0,0,2,0.0130719,4,0,0,0,0,0,302,307,2,0,2,0,3,0,1,0,3,33,0,1,0,302,307,2,0,2,0,3,0,1,0,3,33,0,1,0,false
    0.260824,9,90,13,0.237127,0.261194,175,175,3,6,6,216,11,4,4,13,52,0.04,0.0194611,13,3,1,24,0.0302594,21,1,1,0,0,1,655,717,79,6,40,6,39,5,24,0,39,491,44,24,0,673,738,83,6,44,6,42,5,27,0,42,494,44,27,0,false
    0.487087,26,403,59,0.461728,0.461835,748,720,1,9,6,456,4,1,9,11,65,0,0,0,0,0,8,0,0,1,1,0,0,1,1614,1620,57,1,18,1,54,4,7,1,54,979,43,7,1,1614,1620,57,1,18,1,54,4,7,1,54,979,43,7,1,false
    0.644105,7,50,8,0.405556,0.663551,73,71,1,3,3,26,1,2,6,0,5,0.8,0.384181,68,68,4,1,0.384181,68,0,0,0,0,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,false
    0,0,0,0,0,0,0,0,1,2,2,5,3,1,1,3,5,0,0.0714286,2,0,0,2,0.0714286,2,0,0,0,0,0,26,28,1,0,1,0,2,0,1,0,2,12,0,1,0,26,28,1,0,1,0,2,0,1,0,2,12,0,1,0,false
    0,0,0,0,0,0,0,0,1,4,3,69,0,2,27,0,36,0.125,0.0408719,15,15,4,28,0.0408719,15,0,0,0,0,0,352,431,16,9,16,9,36,2,31,1,36,167,2,31,1,352,431,16,9,16,9,36,2,31,1,36,167,2,31,1,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0789474,3,3,0,1,0.0789474,3,0,0,0,0,0,35,40,1,0,1,0,0,1,0,0,0,0,1,0,0,35,40,1,0,1,0,0,1,0,0,0,0,1,0,0,false
    0,0,0,0,0,0,0,0,2,1,1,2,0,4,1,0,2,1,0.73913,51,51,3,0,0.73913,51,0,0,0,0,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,false
    0.632576,5,44,6,0.338462,0.623188,44,43,1,3,3,19,0,2,3,0,6,0.4,0.398305,47,47,2,3,0.398305,47,0,0,0,0,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,false
    0.320285,3,35,7,0.169811,0.276923,54,54,1,5,2,62,5,15,25,0,24,0.909091,0.346405,106,105,20,2,0.346405,106,1,1,3,3,1,200,318,16,7,16,7,24,0,21,4,28,125,0,25,4,200,318,16,7,16,7,24,0,21,4,28,125,0,25,4,false
    0,0,0,0,0,0,0,0,2,2,2,12,0,2,5,0,7,0.714286,0.458333,33,32,5,2,0.458333,33,0,0,0,0,0,39,63,1,0,1,0,7,0,6,0,7,22,0,6,0,39,63,1,0,1,0,7,0,6,0,7,22,0,6,0,false
    0,0,0,0,0,0,0,0,1,7,1,28,1,13,19,0,7,1,0.359813,77,72,7,0,0.334764,78,0,0,0,0,0,137,220,8,0,8,0,7,0,6,0,7,85,0,6,0,155,244,16,0,16,0,10,7,7,0,10,87,7,7,0,false
    0.194595,1,8,2,0.0955631,0.170213,28,24,1,2,2,47,3,217,378,5,22,1,0.496241,132,132,18,0,0.483516,132,0,0,0,0,0,134,286,6,9,6,9,17,0,17,1,17,95,0,17,1,141,293,7,9,7,9,19,0,19,1,19,97,0,19,1,false
    0.168498,1,6,2,0.0859729,0.154696,38,28,1,5,1,48,6,159,261,2,19,1,0.477663,139,135,18,0,0.528351,205,2,2,0,0,2,152,329,16,7,0,0,17,0,17,5,41,111,0,38,9,183,442,34,7,16,0,20,16,17,5,59,114,16,41,9,true
    0,0,0,0,0,0,0,0,1,1,1,7,0,11,1,0,3,0.333333,0.7125,57,57,1,2,0.7125,57,0,0,0,0,0,23,72,8,0,8,0,3,7,2,0,3,10,7,2,0,23,72,8,0,8,0,3,7,2,0,3,10,7,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0.5,0.8,20,20,1,1,0.8,20,1,1,0,0,1,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,2,2,2,0,4,1,0.459459,17,17,5,0,0.459459,17,1,1,0,0,1,20,39,1,0,1,0,4,0,4,0,4,13,0,4,0,20,39,1,0,1,0,4,0,4,0,4,13,0,4,0,false
    0,0,0,0,0,0,0,0,1,2,1,10,0,1,3,0,2,1,0.53271,57,55,3,0,0.53271,57,0,0,0,0,0,50,93,6,0,6,0,2,3,2,0,2,26,3,2,0,50,93,6,0,6,0,2,3,2,0,2,26,3,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,4,2,4,6,0,2,1,0.647059,33,33,3,0,0.647059,33,1,1,0,0,1,18,37,2,0,2,0,2,0,2,1,2,8,0,2,1,18,37,2,0,2,0,2,0,2,1,2,8,0,2,1,false
    0,0,0,0,0,0,0,0,1,2,2,15,5,1,5,3,7,1,0.142857,12,9,1,0,0.182692,19,0,0,0,0,0,72,92,4,0,4,0,4,0,0,0,4,45,0,0,0,85,114,5,1,5,1,7,0,0,1,7,49,0,0,1,false
    0.175743,1,2,1,0.110092,0.15493,12,11,1,2,2,11,2,7,8,2,7,0,0.22093,19,5,0,6,0.211111,19,0,0,0,0,0,67,105,10,0,10,0,5,4,5,0,5,45,4,5,0,71,109,10,1,10,1,7,4,5,0,7,45,4,5,0,false
    0,0,0,0,0,0,0,0,4,2,2,17,4,6,4,1,11,0.0909091,0.12,12,5,1,10,0.12,12,1,1,0,0,1,88,114,11,1,8,1,10,3,10,0,21,57,3,20,1,88,114,11,1,8,1,10,3,10,0,21,57,3,20,1,false
    0,0,0,0,0,0,0,0,1,2,2,10,2,1,1,1,7,0.428571,0.346667,26,25,3,4,0.346667,26,0,0,0,0,0,49,63,4,1,4,1,6,0,6,0,6,27,0,6,0,49,63,4,1,4,1,6,0,6,0,6,27,0,6,0,false
    0,0,0,0,0,0,0,0,1,1,1,4,1,4,3,2,5,0.25,0.408163,20,16,1,3,0.408163,20,0,0,0,0,0,29,36,7,0,7,0,3,4,3,0,3,13,4,3,0,29,36,7,0,7,0,3,4,3,0,3,13,4,3,0,false
    0,0,0,0,0,0,0,0,1,7,6,86,18,2,2,42,53,1,0.193814,94,89,9,0,0.255537,150,0,0,0,0,0,391,536,4,0,4,0,11,1,8,1,11,303,1,8,1,437,663,50,0,34,0,14,28,9,1,27,307,28,17,1,true
    0,0,0,0,0,0,0,0,5,3,3,26,7,5,13,9,25,0.588235,0.2,27,23,10,7,0.221649,43,1,1,0,0,1,108,167,7,4,5,2,16,0,16,0,25,52,0,24,1,151,231,21,6,10,2,23,0,19,0,56,69,1,47,3,false
    0,0,0,0,0,0,0,0,1,3,3,24,6,4,7,16,23,1,0.373684,71,48,6,0,0.373737,74,0,0,0,0,0,119,195,6,2,6,2,7,0,5,0,7,80,0,5,0,124,205,9,2,9,2,7,0,5,0,7,80,0,5,0,false
    0,0,0,0,0,0,0,0,2,3,3,41,8,15,29,10,30,0.5,0.255924,54,30,6,6,0.229682,65,1,1,1,1,1,157,246,11,3,11,3,20,0,11,4,20,96,0,9,4,218,334,14,4,14,4,26,0,17,6,26,128,0,15,6,true
    0,0,0,0,0,0,0,0,0,0,0,1,0,41,10,0,1,0.5,0.444444,4,4,1,1,0.444444,4,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,10,2,1,1,5,13,1,0.220779,17,12,1,0,0.220779,17,1,1,0,0,1,60,85,21,4,7,3,8,0,0,1,17,32,0,1,2,60,85,21,4,7,3,8,0,0,1,17,32,0,1,2,false
    0,0,0,0,0,0,0,0,1,2,2,8,2,2,5,4,8,1,0.380435,35,8,1,0,0.380435,35,1,1,0,0,1,57,96,14,0,11,0,4,0,0,1,9,32,0,0,1,57,96,14,0,11,0,4,0,0,1,9,32,0,0,1,false
    0.0249307,1,2,1,0.02331,0.0383142,10,10,4,6,6,55,16,7,20,31,52,0.777778,0.366013,112,73,7,2,0.301333,113,1,1,2,5,1,194,351,15,14,10,2,21,0,8,1,93,119,0,70,4,262,429,23,22,16,7,31,0,15,1,117,157,0,91,4,true
    0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,5,0,0,0,0,0,1,0,0,0,0,1,1,0,7,7,0,0,0,0,5,0,0,0,5,0,0,0,0,7,7,0,0,0,0,5,0,0,0,5,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,0,2,0,0.6,6,6,0,1,0.6,6,0,0,1,1,0,4,12,0,0,0,0,2,0,0,0,2,0,0,0,0,4,12,0,0,0,0,2,0,0,0,2,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,6,5,6,13,0,6,0,0.45,9,9,0,1,0.45,9,0,0,3,3,0,11,27,1,0,1,0,6,0,0,1,6,1,0,0,1,11,27,1,0,1,0,6,0,0,1,6,1,0,0,1,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,9,4,0,2,0,0.2,1,1,0,1,0.2,1,0,0,3,3,0,4,5,0,0,0,0,2,0,0,0,2,0,0,0,0,4,5,0,0,0,0,2,0,0,0,2,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,4,9,7,0,4,0,0,0,0,0,1,0,0,0,0,3,3,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,false
    0.566667,3,8,4,0.51145,0.528846,67,55,2,2,2,13,10,3,4,8,17,0.142857,0.0625,5,2,1,6,0.0458716,5,1,1,0,0,1,75,98,6,1,5,1,9,0,6,1,10,42,0,1,2,104,131,10,1,7,1,12,0,9,1,14,53,0,1,3,false
    0,0,0,0,0,0,0,0,1,1,1,3,3,2,1,2,5,0,0,0,0,0,4,0,0,1,1,0,0,1,21,25,3,0,3,0,3,0,3,0,3,8,0,1,0,21,25,3,0,3,0,3,0,3,0,3,8,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,1,7,10,2,1,6,11,0,0,0,0,0,6,0,0,1,1,0,0,1,44,50,4,0,4,0,5,0,5,0,5,23,0,1,0,44,50,4,0,4,0,5,0,5,0,5,23,0,1,0,false
    0,0,0,0,0,0,0,0,2,1,1,7,8,2,1,9,15,0.142857,0.25,11,7,1,6,0.25,11,1,1,0,0,1,33,47,3,0,3,0,6,0,6,0,6,15,0,1,0,33,47,3,0,3,0,6,0,6,0,6,15,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,5,1,2,2,4,0.333333,0.166667,3,3,1,2,0.166667,3,0,0,0,0,0,15,20,6,0,6,0,2,0,2,0,2,3,0,2,0,15,20,6,0,6,0,2,0,2,0,2,3,0,2,0,false
    0,0,0,0,0,0,0,0,1,4,4,41,16,9,2,18,25,0.2,0.155963,34,12,1,4,0.155963,34,1,1,0,0,1,184,267,11,0,11,0,7,0,4,0,7,141,0,2,0,184,267,11,0,11,0,7,0,4,0,7,141,0,2,0,false
    0,0,0,0,0,0,0,0,4,1,1,6,10,8,15,10,15,0.6,0.172973,32,29,3,2,0.172973,32,0,0,0,0,0,153,215,56,0,56,0,5,56,4,0,5,14,56,4,0,153,215,56,0,56,0,5,56,4,0,5,14,56,4,0,false
    0.538462,1,3,1,0.379747,0.360656,30,22,2,2,2,9,10,2,1,11,18,0.2,0.0576923,3,3,1,4,0.046875,3,1,1,0,0,1,49,66,3,0,2,0,7,0,4,1,8,29,0,1,2,61,79,7,0,6,0,8,0,4,1,9,33,0,1,2,false
    0,0,0,0,0,0,0,0,1,7,7,17,16,8,1,26,29,0.333333,0.232558,30,8,1,2,0.232558,30,1,1,0,0,1,99,139,6,0,6,0,3,0,2,0,3,71,0,1,0,99,139,6,0,6,0,3,0,2,0,3,71,0,1,0,true
    0,0,0,0,0,0,0,0,2,1,1,5,16,8,1,9,14,0.2,0.153846,6,4,1,4,0.153846,6,1,1,0,0,1,33,43,7,0,7,0,5,0,4,0,5,12,0,1,0,33,43,7,0,7,0,5,0,4,0,5,12,0,1,0,false
    0,0,0,0,0,0,0,0,1,5,5,190,44,45,56,55,127,1,0.244163,251,157,1,0,0.226556,273,0,0,0,0,0,777,1172,59,14,59,14,72,0,0,9,72,480,0,0,9,932,1366,82,15,82,15,90,0,4,10,91,560,0,4,11,true
    0,0,0,0,0,0,0,0,1,0,0,2,4,4,2,1,3,0.5,0.25,7,4,1,1,0.25,7,0,0,0,0,0,21,25,6,0,6,0,2,0,1,0,2,9,0,1,0,21,25,6,0,6,0,2,0,1,0,2,9,0,1,0,true
    0,0,0,0,0,0,0,0,1,1,1,18,0,35,5,0,4,0.5,0.299065,32,17,1,1,0.299065,32,0,0,0,0,0,75,83,9,0,9,0,4,0,1,0,4,38,0,1,0,75,83,9,0,9,0,4,0,1,0,4,38,0,1,0,true
    0,0,0,0,0,0,0,0,1,2,2,45,6,31,41,21,44,0.631579,0.365314,99,98,12,7,0.365314,99,0,0,0,0,0,172,293,9,0,9,0,23,0,18,0,23,104,0,18,0,172,293,9,0,9,0,23,0,18,0,23,104,0,18,0,true
    0.227586,1,6,1,0.165289,0.2375,20,19,1,6,6,19,8,1,4,22,25,1,0.319328,38,37,4,0,0.319328,38,0,0,0,0,0,81,121,2,0,2,0,3,0,3,0,3,60,0,3,0,81,121,2,0,2,0,3,0,3,0,3,60,0,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,4,1,0.824324,61,61,5,0,0.824324,61,0,0,0,0,0,13,58,0,0,0,0,4,0,4,0,4,3,0,4,0,13,58,0,0,0,0,4,0,4,0,4,3,0,4,0,false
    0,0,0,0,0,0,0,0,1,0,0,6,3,3,3,2,8,0.428571,0.508772,29,29,3,4,0.508772,29,1,1,0,0,1,28,45,6,2,4,2,6,0,6,1,11,10,0,9,2,28,45,6,2,4,2,6,0,6,1,11,10,0,9,2,false
    0,0,0,0,0,0,0,0,1,7,3,64,20,5,19,28,47,1,0.170799,62,33,1,0,0.163498,86,0,0,0,0,0,301,413,11,2,11,2,19,0,0,0,19,191,0,0,0,440,593,29,19,13,6,36,0,16,2,83,273,0,57,10,true
    0,0,0,0,0,0,0,0,1,5,5,37,11,6,9,24,35,0,0.154472,38,14,0,1,0.154472,38,0,0,0,0,0,208,281,10,0,10,0,11,0,0,1,11,128,0,0,1,208,281,10,0,10,0,11,0,0,1,11,128,0,0,1,false
    0,0,0,0,0,0,0,0,1,0,0,28,12,5,5,29,57,0.0833333,0.168067,20,16,2,22,0.149068,24,1,1,2,2,1,99,146,6,13,1,6,28,0,23,0,80,46,0,68,3,137,195,8,15,3,8,47,0,42,0,109,65,0,97,3,false
    0,0,0,0,0,0,0,0,1,3,3,10,12,1,1,4,7,0.333333,0.119403,8,5,1,2,0.119403,8,0,0,0,0,0,59,78,12,0,12,0,3,0,2,0,3,34,0,2,0,59,78,12,0,12,0,3,0,2,0,3,34,0,2,0,false
    0,0,0,0,0,0,0,0,7,6,6,54,26,3,0,28,38,0.333333,0.161871,45,8,1,2,0.170139,49,1,1,0,0,1,233,349,4,0,3,0,10,0,2,0,11,186,0,0,1,239,355,12,0,7,0,10,0,2,0,11,186,0,0,1,false
    0,0,0,0,0,0,0,0,5,3,3,22,12,3,2,5,16,0.25,0.106796,11,3,1,3,0.106796,11,1,1,0,0,1,92,118,7,1,7,1,11,0,3,0,11,55,0,3,0,92,118,7,1,7,1,11,0,3,0,11,55,0,3,0,false
    0,0,0,0,0,0,0,0,4,0,0,5,9,3,1,1,6,0.25,0.484848,16,16,1,3,0.484848,16,1,1,0,0,1,17,22,2,0,2,0,5,0,3,0,5,4,0,3,0,17,22,2,0,2,0,5,0,3,0,5,4,0,3,0,false
    0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,2,3,0.5,0.357143,5,3,1,1,0.357143,5,3,3,0,0,1,9,13,43,21,0,0,1,0,1,0,133,3,0,82,6,9,13,43,21,0,0,1,0,1,0,133,3,0,82,6,false
    0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1,3,0,0,0,0,0,3,0,0,2,2,0,0,1,7,8,16,0,0,0,2,0,2,0,15,1,0,10,0,7,8,16,0,0,0,2,0,2,0,15,1,0,10,0,false
    0,0,0,0,0,0,0,0,4,1,1,13,2,14,21,1,12,0.833333,0.625,55,55,10,2,0.625,55,1,1,3,3,1,33,81,0,6,0,6,11,0,11,0,11,11,0,11,0,33,81,0,6,0,6,11,0,11,0,11,11,0,11,0,false
    0,0,0,0,0,0,0,0,1,6,6,89,10,5,25,19,37,0.666667,0.347921,159,103,4,2,0.315018,172,0,0,0,0,0,298,485,10,1,10,1,18,1,5,1,18,211,1,5,1,374,579,20,9,20,6,30,1,17,1,38,246,1,25,1,true
    0,0,0,0,0,0,0,0,1,4,2,18,1,2,4,0,4,0.6,0.215385,14,14,3,2,0.215385,14,0,0,0,0,0,51,65,3,1,3,1,4,0,4,0,4,33,0,4,0,51,65,3,1,3,1,4,0,4,0,4,33,0,4,0,false
    0,0,0,0,0,0,0,0,2,2,2,7,1,22,19,0,2,1,0.413174,69,69,1,0,0.413174,69,0,0,0,0,0,98,174,26,0,26,0,2,0,0,0,2,13,0,0,0,98,174,26,0,26,0,2,0,0,0,2,13,0,0,0,false
    0,0,0,0,0,0,0,0,1,2,2,43,12,3,6,25,51,0.956522,0.604779,329,310,22,1,0.604779,329,0,0,1,1,0,215,513,10,5,10,5,26,0,22,5,26,117,0,22,5,215,513,10,5,10,5,26,0,22,5,26,117,0,22,5,false
    0,0,0,0,0,0,0,0,14,4,4,92,25,269,560,26,100,1,0.671291,629,624,63,0,0.657814,644,0,0,6,13,0,308,999,5,12,5,12,74,0,62,3,74,148,0,62,3,335,1037,19,12,17,12,79,11,65,3,85,152,11,69,3,true
    0.0105228,2,8,3,0.00700832,0.0145852,32,32,1,7,7,559,33,198,466,144,308,0.977528,0.468194,1921,1534,87,2,0.468403,1942,0,0,7,7,0,2182,4521,59,28,59,28,164,12,88,18,164,1491,12,88,18,2204,4566,63,29,63,29,168,14,91,18,168,1496,14,91,18,true
    0.452229,1,2,1,0.266667,0.323529,12,11,1,2,2,6,1,2,4,2,5,0.25,0.392857,22,16,1,3,0.392857,22,0,0,0,0,0,34,45,7,0,7,0,3,4,3,0,3,17,4,3,0,34,45,7,0,7,0,3,4,3,0,3,17,4,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,6,5,4,6,0,6,0,0.352941,6,6,0,1,0.352941,6,0,0,1,1,0,11,24,1,0,1,0,6,0,0,1,6,1,0,0,1,11,24,1,0,1,0,6,0,0,1,6,1,0,0,1,false
    0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,4,0,0.571429,8,8,0,1,0.571429,8,0,0,1,1,0,6,18,0,0,0,0,4,0,0,0,4,0,0,0,0,6,18,0,0,0,0,4,0,0,0,4,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,5,5,3,5,0,5,0,0,0,0,0,1,0,0,0,0,1,1,0,7,7,0,0,0,0,5,0,0,1,5,0,0,0,1,7,7,0,0,0,0,5,0,0,1,5,0,0,0,1,false
    0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,2,1,0.8,16,16,1,0,0.8,16,0,0,1,1,0,4,4,0,0,0,0,2,0,0,0,2,0,0,0,0,4,4,0,0,0,0,2,0,0,0,2,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,0,4,1,0.727273,16,16,1,0,0.727273,16,0,0,1,1,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,2,6,0,1,3,1,0.576923,15,12,3,0,0.576923,15,1,1,0,0,1,11,22,0,0,0,0,2,0,2,0,2,6,0,2,0,11,22,0,0,0,0,2,0,2,0,2,6,0,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,6,2,1,1,1,7,0.833333,0.571429,32,32,5,1,0.571429,32,2,2,0,0,1,24,61,12,6,2,2,6,2,5,2,24,8,5,14,6,24,61,12,6,2,2,6,2,5,2,24,8,5,14,6,false
    0,0,0,0,0,0,0,0,1,0,0,4,2,7,16,0,4,0.75,0.666667,34,32,3,1,0.666667,34,2,2,1,1,1,17,37,11,5,1,1,4,1,3,1,22,6,4,12,5,17,37,11,5,1,1,4,1,3,1,22,6,4,12,5,false
    0,0,0,0,0,0,0,0,3,7,6,65,8,3,6,9,27,0.933333,0.376471,128,89,14,1,0.376471,128,1,1,2,3,1,212,390,10,4,10,4,18,3,14,4,19,146,3,9,4,212,390,10,4,10,4,18,3,14,4,19,146,3,9,4,false
    0,0,0,0,0,0,0,0,1,6,4,15,4,2,2,2,4,0.333333,0.37037,40,20,1,2,0.37037,40,0,0,0,0,0,68,86,6,0,6,0,2,0,2,0,2,50,0,2,0,68,86,6,0,6,0,2,0,2,0,2,50,0,2,0,true
    0,0,0,0,0,0,0,0,1,0,0,6,5,15,7,0,6,1,0.788889,71,71,1,0,0.495455,109,0,0,1,4,0,19,85,0,0,0,0,6,0,0,0,6,1,0,0,0,111,207,15,2,15,2,22,1,10,1,22,42,1,10,1,false
    0,0,0,0,0,0,0,0,0,0,0,2,2,9,6,0,2,1,0.6,9,9,1,0,0.6,9,0,0,3,5,0,6,10,0,0,0,0,2,0,0,0,2,0,0,0,0,6,10,0,0,0,0,2,0,0,0,2,0,0,0,0,false
